record_id,ticket_id,clientid,client_name_,client_industry,client_country,client_city,contract_type,serviceline,project_code,engagement_start_date,engagement_end_date_,ticket_created_at,ticket_resolved_at,priority,status,category_,assigned_engineer,engineer_email,engineerlevel,engineer_experience_years,billing_rate_(usd),hours_logged,billable_amount_usd,sla_hours,resolution_time_hours,sla_breached,csat_score,customer_comment,year,month,total
28233,TCK-121001,CL1000,Northwind Bank,Banking,	United States,Charlotte,FixedBid,Application Support,PRJ756-2024,07/19/2019,"Oct 18, 2019",2019-09-15 16:19:00,,p2,open,service request,Diego Nakamura,diego.nakamura@acme_itservices.com,L1,3.6,31.05,6.0,173.88,8,,False,2.6565434396413163,"Ticket bounced between L1 and L2, took far too long, not happy.",2019.0,9.0,186.3
29207,TCK-899098,CL1008,Meridian Insurance,Insurance,Australia,Sydney,RETAINER,Service Desk,PRJ324-2020,01/14/2022,1668384,2022-05-03 07:03:00,,CRITICAL,ON HOLD,SR,Grace Berg,grace.berg@acme_itservices.com,L2,4.4,37.54,,477.51,4,,False,2.6565434396413163,"Access request fulfilled, however the approval chain is too slow.",2022.0,5.0,
7446,TCK-865932,CL1012,Orchid Airlines,Aviation,Singapore,Singapore,retainer,Cybersecurity,PRJ849-2019,2019-03-12,17-Jan-2021,2020-10-23 15:29:41,,p1,in progress,problem,Aarav Muller,--,L1,2.4,30.46,38.0,1150.78,4,,False,2.6565434396413163,"	Ticket bounced between L1 and L2, took far too long, not happy.",2020.0,10.0,1157.48
11711,TCK-838700,CL1019,Redstone Defence,Aerospace,United States,Huntsville,T&M,cloud & devops,PRJ347-2021,2019-02-25,28/11/2021,2020-03-11 05:58:05,03/12/2020 04:24 AM,MEDIUM,Resolved,INCIDENT,Sofia Silva,sofia.silva@acmeit.co,l2,4.8,48.38,22.35,1081.29,24,22.44,False,3.0,"Root cause was a stale config; please document this, thanks!",2020.0,3.0,1081.2930000000001
34377,TCK-222757,CL1017,Nimbus Cloudworks,Technology,Ireland,Dublin,Retainer,Network Operations,PRJ857-2023,1558051,1627776,,2020-03-31T09:57:22,MEDIUM,Resolved ,SR,Priya Davies,priya.davies@acme-itservices.com,l3,6.4,78.28,13.4,1048.95,24,32.47,True,1.0, ,,,1048.952
31683,TCK-485969,CL1027,Willow Biotech,Biotechnology, France ,Lyon,T&M,Network Operations,PRJ615-2019,1652745,30/07/2025,,14-Jun-2023 22:01,p2,closed,Incident,Chen Gupta,chen.gupta@acme-itservices.com,l4,13 yrs,132.1,7.39,976.29,8 hours,9.91,True,1.0,"Root cause was a stale config; please document this, thanks!",,,976.2189999999999
37394,TCK-680748,CL1029,Palisade Realty,Real Estate,U.S.A.,Denver,staff aug,Application Support,PRJ434-2025,"May 15, 2020","Apr 28, 2022",2021-04-16 01:50:00,16-Apr-2021 04:28,P1,Auto-Closed,SR,Ethan Nakamura,ethan.nakamura@acme_itservices.com,LEVEL-3,8.1,58.08,1.81,105.12,4,2.64,False,2.6565434396413163,na,2021.0,4.0,105.1248
14777,TCK-549239,CL1010,Atlas Manufacturing,Manufacturing, Mexico ,Monterrey,Staff Augmentation,service desk,PRJ110-2022,"Sep 09, 2022",02/07/2026,2023-01-16 04:03:00,2023-01-16 11:55:08,CRITICAL,Closed ,problem,Peter Moreau,peter.moreau@acmeit.co,Tier 3,9.4,73.36,2.72,199.54,4,7.86,True,2.6565434396413163,"Ticket bounced between L1 and L2, took far too long, not happy.",2023.0,1.0,199.53920000000002
30941,TCK-461585,CL1018,Halcyon Hotels,Hospitality,	Spain,Barcelona,Staff Augmentation,cloud & devops,PRJ491-2024,1638576,11/27/2023,,,Medium,open ,incident,Rafael Iyer,rafael.iyer@acmeit.co,Level 1,0.0,31.4,32.01,2364.27,24,,False,2.6565434396413163,,,,1005.1139999999999
15159,TCK-227131,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,Staff Augmentation,application support,PRJ681-2019,07/11/2023,02/18/2026,2024-07-26 17:05:27,31-Jul-2024 16:43,4,RESOLVED,Problem,?,hiro.wilson@ACME-ITSERVICES.COM,LEVEL-2,4.7,49.91,76.33,3809.63,72,119.63,True,1.0,"Fix applied, but the workaround was manual, needs permanent solution.",2024.0,7.0,3809.6303
22912,TCK-624041,CL1004,Blue Harbour Logistics,Logistics,Netherlands,Rotterdam,RETAINER,Cybersecurity,PRJ943-2020,20220210,25/10/2024,2024-05-03 00:33:00,03-May-2024 23:12,4,CLOSED,Enh,Vikram Haddad,vikram.haddad@acme-itservices.com,LEVEL-3,11.6,88.17,21.0,1868.32,72,22.64,False,1.0,Patch deployed in the maintenance window; downtime was 12 mins.,2024.0,5.0,1851.57
9896,TCK-820319,CL1026,Beacon Public Services,Public Sector,United States,Sacramento,RETAINER,Application Development,PRJ511-2020,2023-03-21,2025-07-05,2024-12-04 17:50:00,2024-12-04T23:43:46,MEDIUM,closed,SR,Lars Wilson,lars.wilson@acmeit.co,Level 3,5.4,66.07,2.9,191.6,24,5.88,False,3.0,"Data refresh job failed again, third time this month.",2024.0,12.0,191.60299999999998
38622,TCK-226236,CL1001,Helios Retail Group,Retail,United Kingdom,Manchester,RETAINER,Application Development,PRJ451-2021,20201121,20220215,2022-01-02 01:01:00,01/02/2022 09:01 AM,1,RESOLVED,Service Request,Lucas Tanaka,lucas.tanaka@acme_itservices.com,L1,missing,33.27,3.15,104.8,4,8.00,False,2.0,--,2022.0,1.0,104.80050000000001
2088,TCK-696618,CL1028,Ironclad Steel,Metals,Japan,Osaka,TIME & MATERIAL,application support,PRJ334-2020,06/02/2019,2022-11-27,2022-11-03 02:18:32,,MEDIUM,Canceled,CR,Peter Dubois,peter.dubois@acme-itservices.com,Tier 2,3.0,54.95,39.78,2185.91,24,,False,2.6565434396413163,"Data refresh job failed again, third time this month.",2022.0,11.0,2185.911
4836,TCK-574872,CL1016,Copperleaf Agro,Agriculture,India,NAGPUR,Fixed Bid,Application Development,PRJ960-2025,04/07/2019,09/29/2018,2019-05-19 05:27:34,2019-05-20T22:14:58,P3,Closed ,PROBLEM,Peter Wang,peter.wang@acmeit.co,l4,12.8,107.86,37.19,4011.3,24,40.79,True,1.0,"Root cause was a stale config; please document this, thanks!",2019.0,5.0,4011.3133999999995
196,TCK-178884,CL1019,Redstone Defence,aerospace,US,Huntsville,STAFF AUGMENTATION,Infrastructure Management,PRJ164-2024,20210908,1748217,2024-09-07 22:22:54,2024-09-08 04:22:18,,closed,problem,Ananya Taylor  ,ananya.taylor@ACME-ITSERVICES.COM,Level 3,8.3,62.75,5.68,356.4,24,5.99,False,1.0,,2024.0,9.0,356.41999999999996
27830,TCK-779435,CL1024,Sundial Apparel,apparel,Bangladesh,Dhaka,retainer,Application Development,PRJ199-2023,"Mar 07, 2022",20230519,2023-02-19 06:01:00,,Medium,Open,,Fatima Rossi,fatima.rossi@acmeit.co,Tier 4,14.9,119.3,5.0,599.88,24,,True,2.6565434396413163,	Escalated to the account manager; response after that was good.,2023.0,2.0,596.5
25504,TCK-604995,CL1027,Willow Biotech,Biotechnology,France,Lyon,Fixed Bid,APPLICATION DEVELOPMENT,PRJ231-2025,04/11/2019,20200128,2019-04-24 02:06:40,04/24/2019 04:57 AM,p2,Auto-Closed,PROBLEM,Meera Iyer,meera.iyer@acmeit.co,Level 2,2.7,55.5,2.0,,8,2.85,False,2.6565434396413163,"Fix applied, but the workaround was manual, needs permanent solution.",2019.0,4.0,111.0
43726,TCK-611018,CL1009,Kite Foods,FMCG,India,Pune,Staff Augmentation,Cybersecurity,PRJ217-2019,15-Jan-2023,2024-04-18,2023-09-28 15:42:00,28/09/2023 18:19,2,Closed ,Enh,Olivia Novak,olivia.novak@ACME-ITSERVICES.COM,L3,7.4,59.0,1.61,94.97,8,2.62,False,3.0,"Root cause was a stale config; please document this, thanks!",2023.0,9.0,94.99000000000001
34187,TCK-882089,CL1021,Zephyr Semiconductors,Semiconductors,Taiwan,Hsinchu,Time & Material,Service Desk,PRJ134-2024,2021-08-22,11/12/2023,2023-09-30 19:32:00,2023-10-01 09:50:53,P3,RESOLVED,Prob,Marta Ferrari,marta.ferrari@ACME-ITSERVICES.COM,l4,11.9,96.32,11.02,1061.5,24,14.31,False,2.6565434396413163,"Root cause was a stale config; please document this, thanks!",2023.0,9.0,1061.4463999999998
7217,TCK-651228,CL1001,Helios Retail Group,Retail,  united kingdom,Manchester,Time & Material,data & analytics,PRJ594-2024,missing,"Jun 29, 2021",2021-05-13 11:22:00,2021-05-14 14:52:39,P3,CLOSED,SR,?,ananya.costa@acme_itservices.com,Tier 4,12.0,124.3,,,24,27.50,False,1.0,"Thanks,
issue is fixed now.",2021.0,5.0,
46046,TCK-815475,CL1005,Saffron Telecom,Telecom,India,Bengaluru,fixed bid,ERP Services,PRJ810-2019,03-Feb-2019,05/22/2021,2020-05-03 13:20:12,1588548948,3,Resolved,enhancement,Neha Walker,neha.walker@ACME-ITSERVICES.COM,LEVEL-1,0.0,33.8,8.33,281.64,24,10.26,False,3.0,"Root cause was a stale config; please document this, thanks!",2020.0,5.0,281.554
16163,TCK-169217,CL1017,Nimbus Cloudworks,Technology,Ireland,Dublin,managed services,Infrastructure Management,PRJ960-2021,10/09/2023,20270222,2025-03-24 03:55:00,,4, Open,problem,lucas thomas,lucas.thomas@acme-itservices.com,L3,5.7,81.6,4.89,399.02,72,,True,2.6565434396413163,missing,2025.0,3.0,399.02399999999994
39219,TCK-237030,CL1015,Sierra Mining,Mining,Brazil,São Paulo,T&M,Service Desk,PRJ959-2020,2019-08-25,17/06/2023,2021-01-15 15:34:00,01/16/2021 03:51 AM,low,Resolved,Prob,	Chen Silva,chen.silva@ACME-ITSERVICES.COM,L2,6.8,55.2,9.1,502.5,72,12.28,False,2.0,"Fix applied, but the workaround was manual, needs permanent solution.",2021.0,1.0,502.32
29063,TCK-624590,CL1021,Zephyr Semiconductors,Semiconductors,Taiwan,Hsinchu,FixedBid,Cybersecurity,PRJ135-2020,07-May-2022,2023-04-21,2022-09-12 00:46:00,,2,in progress,Enh,neha davies,neha.davies@acme-itservices.com,L3,9.1,75.78,,646.4,8,,False,2.6565434396413163,"Very responsive team, resolved before the SLA clock ran out.",2022.0,9.0,
33802,TCK-186113,CL1020,Fjord Maritime,Shipping,Norway,Bergen,T&M,Cybersecurity,PRJ113-2019,2021-11-14,12/10/2022,2022-07-24 03:51:00,2022-07-24T06:13:55,P1 - Critical,Closed,CR,Daniel Ferrari,daniel.ferrari@acme_itservices.com,LEVEL-2,3.8,51.96,1.45,75.34,4,2.37,False,4.0,,2022.0,7.0,75.342
15779,TCK-581944,CL1006,Cascade Energy,Energy,Canada,Calgary,staff aug,NETWORK OPERATIONS,PRJ822-2020,20190123,14-Jan-2021,,20/09/2020 00:50,low, resolved,INCIDENT,Arjun Fischer,arjun.fischer@acme_itservices.com,L2,4.0,37.77,311.73,11774.04,72,288.85,True,1.0," ""Excellent support"", said our ops lead. Will recommend. ",,,11774.042100000002
26471,TCK-199351,CL1020,Fjord Maritime,Shipping,Norway,Bergen,FIXED BID,Data & Analytics,PRJ503-2020,26/02/2022,20221207,2022-09-02 22:22:58,1662165046,P1 - Critical,Auto-Closed,problem, Grace Brown ,grace.brown@acme-itservices.com,L2,2.5,39.0,0.95,37.08,4,,False,2.0,,2022.0,9.0,37.05
26952,TCK-414509,CL1022,Marlowe Legal,Legal,United Kingdom,Leeds,Retainer,Service Desk,PRJ635-2021,"Jan 30, 2021",2024-08-12,2021-03-02 15:22:10,03-Mar-2021 02:44,High,Resolved,Change Request,,wei.thomas@ACME-ITSERVICES.COM,Tier 3,8.7,74.15,9.42,698.5,8,-18.00,False,9.0,The ticket was closed without confirming with us. Please avoid.,2021.0,3.0,698.493
12073,TCK-921103,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,Managed Services,erp services,PRJ629-2022,20221006,05-Jan-2023,2022-11-17 07:44:00,,high,open,Enhancement,Diego Muller  ,diego.muller@acme-itservices.com,l1,2.5,25.13,,328.45,8,,False,2.6565434396413163,Issue recurred after 2 days - reopening may be required.,2022.0,11.0,
21215,TCK-954180,CL1025,Quarry Construction,Construction,United Arab Emirates,Dubai,STAFF AUGMENTATION,Data & Analytics,PRJ696-2020,01/09/2021,2025-04-15,2023-05-30 21:50:42,1685572686,1, resolved,CHANGE REQUEST,Daniel Smith,daniel.smith@acme_itservices.com,Tier 1,3.0,35.0,23.7,829.26,4,24.79,True,2.6565434396413163,Patch deployed in the maintenance window; downtime was 12 mins.,2023.0,5.0,829.5
39994,TCK-316161,CL1010,Atlas Manufacturing,Manufacturing,Mexico,Monterrey,retainer,Application Development,PRJ338-2025,"Oct 29, 2022",2024-11-02,2024-08-01 16:05:00,,medium,Canceled,ENHANCEMENT,Daniel Berg,daniel.berg@ACME-ITSERVICES.COM,Architect,13.7,121.8,12.21,1487.18,24,,True,2.6565434396413163,,2024.0,8.0,1487.178
40876,TCK-502457,CL1005,Saffron Telecom,Telecom,India,Bengaluru,Time and Material,Data & Analytics,PRJ749-2019,11/06/2021,2023-08-16,,16/08/2022 00:13,2,Resolved ,INCIDENT,  Zoe Dubois,zoe.dubois@ACME-ITSERVICES.COM,l4,12.6,128.7,,,8,6.51,False,2.6565434396413163,Escalated to the account manager; response after that was good.,,,
,TCK-511293,CL1009,Kite Foods,FMCG,India,PUNE,Staff Aug.,cybersecurity,PRJ667-2024,25/05/2019,01-May-2023,2021-06-05 19:54:00,07-May-2021 18:14,p4,Closed,Prob,elena taylor,elena.taylor@acmeit.co,L2,6.0,41.17,11.9,489.92,72,22.34,False,2.0,"""Excellent support"", said our ops lead. Will recommend.",2021.0,6.0,489.92300000000006
10057,TCK-632802,CL1005,Saffron Telecom,Telecom,India,Bengaluru,staff aug,Network Operations,PRJ137-2022,02/09/2022,,2025-09-28 11:12:00,09/28/2025 07:07 PM,HIGH,closed,incident,Olivia Reddy,olivia.reddy@acmeit.co,,2.4,22.91,,126.23,8,7.91,False,2.6565434396413163,--,2025.0,9.0,
21221,TCK-275004,CL1029,Palisade Realty,Real Estate,United States,Denver,TIME & MATERIAL,Cloud & DevOps,PRJ132-2025,13-Oct-2019,?,2021-02-23 02:34:58,2021-02-26 19:12:10,low,Closed,Enh,Zoe Iyer,zoe.iyer@acme-itservices.com,LEVEL-3,7.6,67.05,89.0,5984.88,72,88.62,True,3.0,"Access request fulfilled, however the approval chain is too slow.",2021.0,2.0,5967.45
6429,TCK-706216,CL1007,Pioneer Health Systems,Healthcare,united states,Boston,FixedBid,Cloud & DevOps,PRJ799-2019,31/08/2019,10/12/2022,,,P4,Pending Customer,Inc.,Arjun Smith,arjun.smith@acmeit.co,Tier 1,0.6,24.47,31.0,760.77,72,,False,2.6565434396413163,"Network latency persists in the Mumbai office, needs deeper analysis.",,,758.5699999999999
1942,TCK-327865,CL1017,Nimbus Cloudworks,TECHNOLOGY,Ireland,Dublin,T&M,DATA & ANALYTICS,PRJ110-2023,"Jan 11, 2023",--,2024-11-12 05:49:16,1731406720,high,Resolved,Incident,Grace Fischer,grace.fischer@acmeit.co,L4,10.5,136.75,4.0,608.54,8,4.49,False,4.0,,2024.0,11.0,547.0
16621,TCK-384545,CL1002,Vertex Pharma,Pharmaceuticals, Switzerland ,Zürich,retainer,Data & Analytics,PRJ394-2025,2023-01-11,03/04/2022,,,4,WIP,change request,Neha Aziz,neha.aziz@acme_itservices.com,Tier 4,11.8,115.18,,433.1,72,,False,2.6565434396413163,"Fix applied, but the workaround was manual, needs permanent solution.",,,
20749,TCK-798239,CL1011,Lumen Media,Media,United States,Austin,managed services,Application Development,PRJ589-2020,24-Jul-2020,"Dec 13, 2020",2020-09-27 08:29:00,,P4,Open,enhancement,Elena Menon,elena.menon@acme_itservices.com,?,15 yrs,108.62,33.0,3592.06,72 hours,,False,2.6565434396413163,?,2020.0,9.0,3584.46
4514,TCK-918816,CL1015,Sierra Mining,Mining,Brazil,São Paulo,managed services,Data & Analytics,PRJ902-2024,2022-09-23,20241104,,13/07/2024 13:53,medium,RESOLVED,,Ethan Evans,ethan.evans@acme_itservices.com,Tier 3,9.6,87.53,33.0,2919.13,24,34.36,True,2.6565434396413163,?,,,2888.4900000000002
9335,TCK-406309,CL1007,Pioneer Health Systems,Healthcare,USA,Boston,Retainer,Application Development,PRJ584-2021,2021-08-13,28-Feb-2022,2021-05-10 16:59:00,05-Oct-2021 18:57,1,Resolved ,CR,Arjun Andersen,arjun.andersen@ACME-ITSERVICES.COM,l1,,34.69,,45.1,4,1.96,False,2.6565434396413163,"Access request fulfilled, however the approval chain is too slow.",2021.0,5.0,
34208,TCK-772918,CL1014,Tidewater Utilities,Utilities,United States,Portland,retainer,Quality Engineering,PRJ882-2025,2021-12-18,,2024-03-14 19:34:00,03/15/2024 09:40 PM,p3,CLOSED,PROBLEM,	grace dubois,grace.dubois@acme_itservices.com,Level 4,14.8,105.29,16.0,1720.44,24,26.11,True,4.0,,2024.0,3.0,1684.64
43737,TCK-548839,CL1029,Palisade Realty,Real Estate,United States,Denver,T&M,Service Desk,PRJ965-2021,20210407, ,,,Low,Canceled,Enhancement,	Karan Rossi,,LEVEL-3,10.6,64.61,34.98,2260.1,72,,False,2.6565434396413163,"Thanks,
issue is fixed now.",,,2260.0577999999996
17391,TCK-234749,CL1023,Everline Education,Education,Canada,Toronto,Fixed Bid,Erp Services,PRJ556-2025,20200710,27-May-2021,2020-09-30 14:44:00,,2,On Hold,Inc.,Lars Bose,lars.bose@acme_itservices.com,L4,13.5,110.35,36.17,3991.4,8,,False,2.6565434396413163,"""Excellent support"", said our ops lead. Will recommend.",2020.0,9.0,3991.3595
27770,TCK-611072,CL1009,Kite Foods,FMCG,India  ,Pune,Staff Augmentation,DATA & ANALYTICS,PRJ838-2025,10-Sep-2023,05-Jun-2024,,2023-10-03 10:06:50,LOW,Resolved,CHANGE REQUEST,hiro aziz,hiro.aziz@acme_itservices.com,Tier 3,5.4,71.71,18.17,1302.97,72,42.43,False,4.0,"Data refresh job failed again, third time this month.",,,1302.9707
34457,TCK-814912,CL1001,Helios Retail Group,RETAIL,United Kingdom,Manchester,Managed Svcs,Service Desk,PRJ201-2022,2020-02-24,1606348,2020-08-05 12:58:32,2020-08-05 16:35:08,CRITICAL,CLOSED,SR,  Peter Kowalski,peter.kowalski@acme-itservices.com,Architect,14.5,130.45,,279.16,4,3.61,False,5.0,"""Excellent support"", said our ops lead. Will recommend.",2020.0,8.0,
8286,TCK-147367,CL1021,Zephyr Semiconductors,Semiconductors,Taiwan,Hsinchu,Managed Services,Infrastructure Management,PRJ510-2019,23/01/2019,20200421,2020-02-08 15:44:57,,4,RESOLVED,ENHANCEMENT,Meera Walker,meera.walker@ACME-ITSERVICES.COM,LEVEL-1,,25.7,,1579.6,72,70.75,False,2.6565434396413163,Patch deployed in the maintenance window; downtime was 12 mins.,2020.0,2.0,
18274,TCK-775268,CL1022,Marlowe Legal,Legal,United Kingdom,Leeds,managed services,Cloud & DevOps,PRJ159-2020,1618099,04/07/2025,2022-06-20 14:50:02,,P2, Open,Change Request,Neha Silva  ,neha.silva@ACME-ITSERVICES.COM,Tier 4,13.7,120.53,6.36,766.6,8,,False,2.6565434396413163,"Data refresh job failed again, third time this month.",2022.0,6.0,766.5708000000001
38626,TCK-146392,CL1005,Saffron Telecom,Telecom,India,Bengaluru,Staff Aug.,Quality Engineering,PRJ959-2023,01/05/2023,1690675,2023-05-31 19:37:59,06/04/2023 08:21 PM,low,CLOSED,CR,Mia Roberts,mia.roberts@acme_itservices.com,Architect,--,101.08,105.03,10616.43,72,96.72,False,4.0,Issue recurred after 2 days - reopening may be required.,2023.0,5.0,10616.4324
44710,TCK-762351,CL1005,Saffron Telecom,Telecom,India,Bengaluru,Time and Material,data & analytics,PRJ613-2023,2021-04-28,01/12/2023,2023-07-25 09:41:00,,3,in progress,INCIDENT,Nathan Andersen,nathan.andersen@acme_itservices.com,l3,8.1,89.0,13.14,2692.18,24,,False,2.6565434396413163,"Access request fulfilled, however the approval chain is too slow.",2023.0,7.0,1169.46
44111,TCK-956758,CL1017,Nimbus Cloudworks,Technology,Ireland,Dublin,MANAGED SERVICES,Cybersecurity,PRJ266-2020,1582848,1664064,2020-09-10 03:42:00,2020-09-13T10:36:21,p4,Closed,PROBLEM,  Priya Gupta,priya.gupta@acme_itservices.com,L4,11.7,89.1,62.0,5540.15,72 hours,78.89,True,2.0,"Network latency persists in the Mumbai office, needs deeper analysis.  ",2020.0,9.0,5524.2
17838,TCK-527395,CL1001,Helios Retail Group,Retail,United Kingdom,Manchester,FIXED BID,Application Support,PRJ424-2022,30-Apr-2020,20210726,2021-06-20 01:25:00,2021-06-20 03:15:42,p1, resolved,CR,Fatima Bose,fatima.bose@acme_itservices.com,l1,0.0,33.86,1.86,46.82,4,1.84,False,5.0,"Thanks,
issue is fixed now.",2021.0,6.0,62.979600000000005
13768,TCK-943579,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,Staff Augmentation,Application Development,PRJ124-2020,06/11/2019,27/04/2023,2021-07-24 04:52:10,24-Jul-2021 13:41,p2,resolved,incident,Ava Aziz,ava.aziz@acmeit.co,Level 1,1.0,32.41,9.31,570.4,8,8.82,True,2.0,"Data refresh job failed again, third time this month.",2021.0,7.0,301.7371
1222,TCK-597792,CL1024,Sundial Apparel,Apparel,Bangladesh,dhaka,Staff Augmentation,Cybersecurity,PRJ494-2024,20221124,"Jan 05, 2025",,,P3, resolved,Prob,Noah Smith,noah.smith@acme_itservices.com,Level 1,2.6,25.64,6.38,163.58,24,5.90,False,2.6565434396413163,"Access request fulfilled, however the approval chain is too slow.",,,163.5832
19487,TCK-823133,CL1007,Pioneer Health Systems,Healthcare,united states,Boston,Managed Services,Application Development,PRJ523-2024,1699401,03-Feb-2025,,10-Jul-2024 02:19,2,Resolved ,Enhancement,Sofia Andersen,sofia.andersen@acme-itservices.com,L3,7.6,81.4,,424.2,8,10.07,True,2.6565434396413163,na,,,
8995,TCK-544518,CL1001,Helios Retail Group,Retail,United Kingdom,Manchester,Managed Services,Application Support,PRJ115-2024,"Dec 05, 2020",2023-03-21,2022-07-20 12:24:00,2022-07-21T01:58:46,MEDIUM,Resolved ,problem,  Arjun Evans,arjun.evans@acme-itservices.com,L3,8.0,64.39,6.0,357.36,24,13.57,False,5.0,"Root cause was a stale config; please document this, thanks!",2022.0,7.0,386.34000000000003
40122,TCK-744827,CL1010,Atlas Manufacturing,MANUFACTURING,	Mexico,Monterrey,fixed bid,Cloud & DevOps,PRJ763-2025,10/01/2023,2025-03-02,2023-09-17 03:49:00,,p2,ON HOLD,PROBLEM,Liam Rao,liam.rao@ACME-ITSERVICES.COM,Level 1,,25.1,14.0,347.18,8,,True,2.6565434396413163,The ticket was closed without confirming with us. Please avoid.,2023.0,9.0,351.40000000000003
40913,TCK-786767,CL1017,Nimbus Cloudworks,Technology,Ireland,Dublin,Managed Services,Data & Analytics,PRJ519-2020,"Sep 28, 2020","Nov 18, 2021",2021-11-15 14:39:00,,High, Open,ENHANCEMENT,Wei Walker,wei.walker@acme-itservices.com,Tier 4,,90.52,18.91,1711.7,8,,True,2.6565434396413163,"Network latency persists in the Mumbai office, needs deeper analysis.",2021.0,11.0,1711.7332
35872,TCK-447428,CL1015,Sierra Mining,Mining,Brazil,São Paulo,Time & Material,Network Operations,PRJ138-2025,05/28/2023,2024-01-25,2023-07-08 23:21:13,,p1,ON HOLD,Svc Request,Yuki Evans,yuki.evans@acme_itservices.com,Architect,12.8,89.5,26.75,2394.12,4,,True,2.6565434396413163,na,2023.0,7.0,2394.125
36569,TCK-515533,CL1005,Saffron Telecom,Telecom,	India,Bengaluru,retainer,Cloud & DevOps,PRJ211-2024,10/18/2021,24-Feb-2024,,,high,open,Enh,Fatima Evans,fatima.evans@ACME-ITSERVICES.COM,Level 1,3.5,26.9,2.61,70.2,8,,False,2.6565434396413163,"Fix applied, but the workaround was manual, needs permanent solution.",,,70.20899999999999
19728,TCK-944096,CL1000,Northwind Bank,Banking,US,Charlotte,Managed Services,Quality Engineering,PRJ142-2025,20211127,1734220,2024-09-11 14:58:00,1731217167,p3,CLOSED,Svc Request,Nathan Sharma,nathan.sharma@ACME-ITSERVICES.COM,l4,11.6,99.48,10.73,,24,14.69,False,4.0,"Fix applied, but the workaround was manual, needs permanent solution.",2024.0,9.0,1067.4204
8540,TCK-556359,CL1023,Everline Education,Education,Canada,Toronto,retainer,ERP Services,PRJ678-2020,18-Oct-2023,na,,,P2,OPEN,incident,Sofia Rao,sofia.rao@acmeit.co,Level 4,15.3,124.4,23.17,2882.12,8,,False,2.6565434396413163,"""Excellent support"", said our ops lead. Will recommend.",,,2882.3480000000004
